Timestamp,Blast_ID,Charge_Weight(kg),Burden(m),Spacing(m),Delay(ms),Soil_Type,Temperature(°C),Wind_Speed(m/s),Seismometer(m/s²),Geophone(mm/s),Acc_X(m/s²),Acc_Y(m/s²),Acc_Z(m/s²),PSD_Value,PPV(mm/s),Frequency(Hz),Vibration_Level
2024-01-01 00:10:00,B0011,59.263022433111104,2.884837767278409,3.1344544007331305,42,Medium,24.924784438016278,1.5511764187235237,0.3034387706231996,1.8920459006957688,0.02380283446741711,0.04401715200771558,0.08166701673708973,0.29459047026835566,2.190917065117833,10.4457072536892,Medium
2024-01-01 00:11:00,B0012,486.45943347289744,5.9506720319865885,3.250612813821418,21,Soft,20.712519771244864,0.9088179888059711,2.0383020869511403,2.8659466333959274,0.07599951178451761,0.05173082251958603,0.04885595414585643,0.4282411459771372,4.921171929774982,46.84931524103606,High
2024-01-01 00:12:00,B0013,424.59918836018977,5.776237358746453,6.625749813377643,20,Hard,29.692166014210702,2.5206642095921916,1.9515360276630553,1.5374943959268856,0.01003692604952574,0.01796700836932556,0.05076982907469675,0.4475157341139103,3.4943215668721432,29.82878973227981,Medium
2024-01-01 00:13:00,B0014,145.55259980522428,2.1577072454740236,3.5569814844703807,14,Soft,15.47892530540967,1.6140489672392517,2.2963331689717505,1.3173552506367374,0.06365644024621392,0.06480991999467357,0.05615943422586164,0.12217724375276535,4.80447008928143,40.83555989658421,High
2024-01-01 00:14:00,B0015,131.82123524319528,4.822300690062754,5.129682729100868,36,Soft,26.696556226115817,1.2905382158670737,2.150837046185799,2.0167233079947144,0.09243487035586472,0.03593907716032955,0.07417283107375935,0.20280791354367633,1.4065091674060721,19.969452540727303,Low
2024-01-01 00:15:00,B0016,132.53202943404523,5.700993269662663,4.644382410402827,21,Hard,33.82948475012131,2.319927087201904,1.7396213517755634,2.826121501362578,0.035914068468389716,0.0244278135564012,0.03461525792467364,0.20085043109610728,4.3878066265176034,31.6696391548451,High
2024-01-01 00:16:00,B0017,186.90900933179196,2.722301380509334,4.38937330503537,26,Soft,18.48818534222999,0.6664212904108657,0.2255988575215908,2.592319582111559,0.026697337773194732,0.059007816361405736,0.020942861458017423,0.06892015823417512,1.946085376168514,27.27284601672462,Low
2024-01-01 00:17:00,B0018,286.140394234507,4.271780922210517,6.59933338274909,15,Hard,24.432989815011908,4.6387286653770365,1.978836683167978,2.9887090268330496,0.06865118153905843,0.05790792370419196,0.06004516016723154,0.31920699193335345,4.953041637070131,47.55820817310323,High
2024-01-01 00:18:00,B0019,244.3752583889521,5.661953190352167,3.087293587101958,42,Medium,16.828439836342763,4.338510489596195,2.1292259460173453,0.5564214580059428,0.07413412665685538,0.01682844771016428,0.039427986091846536,0.4346690238464846,1.2095990243291628,38.64085862243496,Low
2024-01-01 00:19:00,B0020,181.05311308911885,2.1357839143431954,5.655158744702357,14,Soft,27.513638245227053,3.538102928702677,2.0177971498526905,0.7821453617819056,0.07192274670567832,0.07283939081450255,0.049824218230123375,0.221708474521483,2.8235291847724695,37.87441841734606,Medium
2024-01-01 00:20:00,B0021,325.33380262507075,4.78968106898736,6.853577736854202,37,Medium,26.01063361192451,0.531069137942281,1.3203496847392626,2.0236694084165547,0.038738519201923664,0.06613949715857677,0.0682252037503575,0.3830161752428797,4.067800402267048,7.085897124542579,High
2024-01-01 00:21:00,B0022,112.77223729341883,3.189396029490203,5.240672733847368,23,Medium,23.147310484256646,3.879386272348465,0.658964412758756,2.5514410983346245,0.03269821619433978,0.027011555447184754,0.054471316702714365,0.33246518612033293,2.4468911627181615,29.735135105166098,Medium
2024-01-01 00:22:00,B0023,181.46509184084817,5.697584781506121,6.747289848132367,14,Soft,25.427540429474824,4.039786640545095,2.128791941652944,1.2131108557669164,0.09603269199658399,0.05224913759386395,0.06582509353907587,0.21904193097185037,2.6063782708444103,26.014615425581667,Medium
2024-01-01 00:23:00,B0024,214.86282948216126,5.884232980661471,3.209031517144095,42,Hard,32.931493169380204,3.8388230885716883,1.8451907433763324,1.0980277200855468,0.09309695574429365,0.0748290624830704,0.05897800019022651,0.11347690977153368,4.938601079775835,46.752901997278755,High
2024-01-01 00:24:00,B0025,255.23149289766616,5.777065956453736,4.675173276296645,28,Soft,18.92588604622134,0.5698294355962058,2.4538268185332437,2.467439498453002,0.05115849489035383,0.05764921664871489,0.07658167347424892,0.3691957337491853,2.41388667635519,16.58038946852895,Medium
2024-01-01 00:25:00,B0026,403.3291826268561,3.896856866629855,4.040631163848205,31,Medium,15.451290234106946,3.2195397853388235,0.47366223461423895,0.640954634633079,0.08615744795389361,0.04559401685652133,0.0735342955940458,0.4345543260235582,3.218324452695786,17.142505398099246,Medium
2024-01-01 00:26:00,B0027,139.85320197126188,5.448170603957253,5.923283859922919,14,Medium,32.233297693982024,4.171623978746993,0.6415949993249321,1.4234566189564628,0.05070911298708665,0.03901046122728493,0.05807709026277574,0.35863452158067133,0.7454284730381782,23.510581199667516,Low
2024-01-01 00:27:00,B0028,281.4054972861252,5.378197594140282,6.925188361988987,11,Hard,26.54234164775813,2.8867670060983386,0.6083155597156065,1.7645230564808243,0.048195011626525945,0.06493544799796483,0.07110127187737363,0.05804531781566813,4.28994536094617,15.951637103286922,High
2024-01-01 00:28:00,B0029,316.5865559879191,3.2764018929730225,4.026120249776991,39,Soft,32.81316910923685,3.232036876140445,2.002095442291208,1.9008716858758086,0.02410866528393652,0.09451978284792166,0.08862036420453515,0.14730480247594607,3.4167562204079456,10.813276301393728,Medium
2024-01-01 00:29:00,B0030,70.90268572399897,5.315661896602709,5.616698405896297,48,Medium,26.938904468263452,2.2918173971315308,0.5485775114802836,2.3215378919819423,0.048376545084277564,0.07045703564297351,0.04890441590093518,0.08126599319758937,2.318090462882661,43.58366809928604,Medium
2024-01-01 00:30:00,B0031,323.39518335564725,2.1480305388619705,3.7923905310389605,13,Medium,31.20322179919405,2.643536599420263,0.25998359157593465,1.3871143085766455,0.058367524473982635,0.016727131327268396,0.04714867654739143,0.30667374480930204,0.5727629297953389,30.12244359817621,Low
2024-01-01 00:31:00,B0032,126.73585565928119,4.385079513928212,5.26132101828644,42,Medium,23.59346726710296,0.17188429175862607,2.496545935805509,2.031710861686518,0.012025389468581782,0.051461647613392045,0.07878210587671422,0.39041495547818555,3.1625096926707674,43.76132235304551,Medium
2024-01-01 00:32:00,B0033,79.27321684337578,2.920035349150812,4.855729946753344,22,Hard,29.997198625765375,3.194815109866423,0.15956130746835795,1.963438556977391,0.049970170465786584,0.09017417183595648,0.062429845333779474,0.09976063418089676,0.5569602281787298,42.40106444316631,Low
2024-01-01 00:33:00,B0034,476.99849176399994,2.4822675431091152,6.888021318526148,29,Medium,33.26082933779712,0.40723606445579597,2.1045857443812777,1.8690402516343678,0.08032205965556803,0.018501618322097818,0.01639061022003297,0.42725201926702333,0.5054162625905806,17.6919059655352,Low
2024-01-01 00:34:00,B0035,484.53441488355173,2.3078128065168366,5.434109090785866,16,Medium,26.442459274444126,2.175072971701117,0.9768804197215667,2.1012082328555306,0.07120414507368429,0.0989988140923789,0.09029008141219733,0.29997904027796746,3.272443529672096,29.648184994592327,Medium
2024-01-01 00:35:00,B0036,413.7788066524075,4.785155103512559,4.398025488347275,24,Soft,18.61570301124759,1.4632754883370391,2.1198771034187565,1.1486229276701907,0.06716412899775416,0.09541624542808792,0.012770479201387613,0.3604860554637762,1.350576803005494,8.74479662330317,Low
2024-01-01 00:36:00,B0037,187.07619612801682,3.3594998550722646,3.4563831395517335,32,Soft,20.375952300603963,2.7271397510585653,1.431089178906748,0.7116218839615724,0.09185998855934822,0.017044703265688826,0.07735567205887688,0.4871308318738908,1.3634939737314289,46.186334781384126,Low
2024-01-01 00:37:00,B0038,93.95245130287273,4.899067086115046,3.6049873149397382,23,Medium,18.972891537948115,0.6670816776160354,2.2639149507672642,0.7981791800993585,0.0116228808842707,0.09400719884045995,0.07829147284338817,0.0876564447114638,3.4397220462473466,23.19182217793189,Medium
2024-01-01 00:38:00,B0039,357.9048619304706,2.2614253631957695,3.9012677198049404,32,Medium,19.93714055191466,3.458217009866591,2.322863167395104,1.0614559566347528,0.06013428275730108,0.042681933123351605,0.09577999767537375,0.45555081034000516,0.7416373457271843,22.715428275005962,Low
2024-01-01 00:39:00,B0040,248.06862218282058,3.2611613513224413,4.003866645361192,28,Soft,21.128308987020727,3.9750576846423518,0.1218356350738624,1.7504948388069632,0.08086139635687364,0.08602382503682764,0.014872096756208868,0.1067462131943342,1.9103250266355034,18.623991677807894,Low
2024-01-01 00:40:00,B0041,104.91720568015047,4.157965169501349,6.402464231364551,38,Hard,26.10267573506377,0.8167722487157825,0.28098922238269186,2.6011068763650504,0.05872018444311406,0.04765450039419444,0.0637171174706042,0.22683146298650703,1.1724435596390859,25.72986851198167,Low
2024-01-01 00:41:00,B0042,272.8296095500716,5.162892659355855,5.2448911531301,29,Hard,26.759832589276655,0.5215654367594108,0.7008609509700531,2.25323335522096,0.03915059973223413,0.04967696014322644,0.048505651356434774,0.4331474133490015,3.1107936640844023,16.32917239454516,Medium
2024-01-01 00:42:00,B0043,65.47483450184828,3.2750100117282797,5.093563645497466,38,Hard,23.52999494483722,0.7275774139367958,1.7063569992724041,2.472601510505118,0.02226255085827801,0.06708187818797884,0.039756965937358786,0.4578144065320407,3.4779431962732814,21.868352275856203,Medium
2024-01-01 00:43:00,B0044,459.1941809354519,4.503565505748036,3.45907548747687,33,Hard,27.308415596416708,4.385637809492509,2.2318532716276143,1.3774390598152284,0.08988067646345722,0.07970296773483851,0.018128670426916575,0.2778672530953154,3.7451113411956958,40.99761718631969,Medium
2024-01-01 00:44:00,B0045,166.4509917200076,5.543910992944749,6.44055877339774,27,Hard,16.631498512227317,2.640946308781781,1.2038606831055108,1.5116343541213755,0.05236861531488427,0.013041023585342378,0.06063887077041783,0.31734708722394134,1.6485404761335445,42.541497661332734,Low
2024-01-01 00:45:00,B0046,348.1350279592919,4.463452752729218,5.891257212833935,19,Hard,16.755764741163198,2.336304980037513,1.556735479058237,1.484204714976532,0.08903036772871313,0.06338403959744209,0.053113665310715236,0.36866630056935074,0.901623882364628,18.688211493283227,Low
2024-01-01 00:46:00,B0047,190.26998424023492,2.931837899014535,3.2706734476000063,17,Hard,18.43658920715317,0.5335590955117714,0.5523996467093467,0.9796829610112539,0.06272669101898515,0.026805969468763388,0.019409901233592187,0.42474140080372136,0.8540764562385402,26.105649374875455,Low
2024-01-01 00:47:00,B0048,284.0306095300149,2.097603126226152,5.831340388919075,35,Hard,25.361549960806897,3.247780033784809,2.031920401316045,0.6530416453589301,0.07067729049535007,0.04113545660768827,0.06512405563873751,0.10468002629194978,2.417681968028257,44.32188993260235,Medium
2024-01-01 00:48:00,B0049,296.01962570447586,5.4803954956037195,5.174152869370584,38,Soft,19.27989357396627,4.33999795947545,2.4215874672483273,1.977290232068067,0.0823835038940605,0.04131717995396949,0.07641578082276447,0.4145311887031524,4.7562998407822175,7.370299932336371,High
2024-01-01 00:49:00,B0050,133.18450498648718,2.0850776434015486,3.326901382987113,19,Hard,20.665688069851548,4.1409293466172645,0.7446374389950339,2.9730417085514653,0.0693239990140121,0.05221543061990383,0.07905504709482834,0.2665742677302276,1.4797806541116107,45.01152328981034,Low
2024-01-01 00:50:00,B0051,486.31308249405134,5.498806690736798,4.833202566114625,26,Hard,23.00625672345988,3.1302735449040062,1.2875822838413111,0.9170742623756571,0.0458249356611044,0.040072277068855605,0.09148358694361847,0.25278054129867605,1.655337206036972,14.863295554354925,Low
2024-01-01 00:51:00,B0052,398.80977051250153,4.115748536108848,4.9387851485201875,11,Hard,31.237322480207595,0.37639358325836814,0.30667866521529713,0.6167120497481844,0.0562270045535786,0.0196625006605601,0.04685236676998995,0.24075488839864922,0.9539996094763652,35.53426598964691,Low
2024-01-01 00:52:00,B0053,472.7745237038851,5.756270794051584,3.663098160653103,15,Medium,15.277242718257202,0.5619851358800648,1.4419279755111243,2.448829204559832,0.08227409722082919,0.02310658646729063,0.09577654917599233,0.2791452133607192,3.225066232522686,31.21482633730701,Medium
2024-01-01 00:53:00,B0054,452.67230769244196,5.195132943094661,6.782792588001129,14,Soft,27.987576404732447,0.24654493554912338,1.3066802604320333,1.1314650167118105,0.043628526673568584,0.013009418700498791,0.08788864645744175,0.4752727490275716,3.559427932762287,29.882333668516345,Medium
2024-01-01 00:54:00,B0055,319.0549904649883,5.99173644213335,6.399901485922648,37,Soft,28.377530620813708,1.2873960824623465,0.44664756197218625,2.574109513382321,0.04493093110916474,0.052322417679587896,0.036685141392154515,0.29669169775646825,3.39319043672342,43.67121011387696,Medium
2024-01-01 00:55:00,B0056,464.84340576040256,3.4028472618068406,5.676089349316433,14,Soft,30.97311560713273,0.6783073358018887,1.16095891148338,2.2598416675862882,0.018612110445220105,0.09590029253676897,0.024335473361451265,0.47892989221841265,4.3750860937015155,9.570746464009758,High
2024-01-01 00:56:00,B0057,89.82162592336377,5.068753155724508,4.849182244002429,27,Hard,33.655058781206264,1.3002402012621694,0.9018511650077518,2.8641838426270114,0.0923125991699573,0.020410770128330494,0.049185045651521216,0.13113055877703828,2.688916257617323,20.616261139653624,Medium
2024-01-01 00:57:00,B0058,138.19228808861533,3.6077236544369686,4.647062166338034,35,Hard,15.402756978985796,1.9252902785948085,1.3523941007324545,1.5223180893916801,0.018193268345089757,0.09516380437027738,0.046170883716037,0.3758611904746849,1.10505668345179,29.221373585514453,Low
2024-01-01 00:58:00,B0059,70.35228000974213,3.9195024812156354,5.603893868603817,29,Medium,18.075674110264323,4.714913920355678,1.505570405029118,2.1549245986265855,0.06833882597037004,0.07600253632588842,0.061814737479808396,0.41550779237393626,1.8023230881698569,41.50799842757179,Low
2024-01-01 00:59:00,B0060,196.39864884346895,4.51002185287348,5.181727477627621,36,Soft,32.723425881119866,3.0518802989084604,0.12038938865730282,1.6621369520331768,0.0471875030922518,0.06737489226407468,0.06250476090949733,0.35560797410068784,3.480934880396083,14.739938753525218,Medium
2024-01-01 01:00:00,B0061,224.9047803602669,5.4947084567453555,3.2490924235275425,21,Hard,24.170371243740306,4.174868928414812,1.9264143590789329,2.076471743271359,0.04650574512298982,0.06807499797912067,0.07749882859419778,0.32311502610194315,3.2590488818370194,41.13184286184243,Medium
2024-01-01 01:01:00,B0062,172.10706429825316,5.93633387679718,5.050010595081327,16,Soft,26.291812778669268,3.551757503561661,1.811234300468178,1.6239972650193433,0.07115966529154155,0.08440548835566539,0.055890095338504926,0.304165751488782,2.889514083843331,22.983731712227108,Medium
2024-01-01 01:02:00,B0063,422.9318791183682,5.073093655458073,6.225614468931358,12,Medium,28.26054407446295,0.5625156526331587,0.9790873268956533,0.9715806160601871,0.016038435936689084,0.019622787794183923,0.0194340376846689,0.4374187171604132,3.5733398840990924,13.501123539516293,Medium
2024-01-01 01:03:00,B0064,210.53899701211517,3.671067128669335,4.836959510387832,19,Medium,28.58133208991275,3.679602031869744,0.22704624536516382,1.7697435400084522,0.06343352046562913,0.055427889120898764,0.08724622019977955,0.419740968724025,3.368258826679847,39.15438981995672,Medium
2024-01-01 01:04:00,B0065,176.42052935932134,3.6854280091082807,3.2078263102170737,43,Medium,33.634808066330166,1.3754944077956222,1.911838095484121,1.8214605035936058,0.07948286073751193,0.07273820244346826,0.03787881248666684,0.10502992453126979,4.465962002592283,9.09045056635465,High
2024-01-01 01:05:00,B0066,294.21323742121183,4.9503292063555655,6.145112797536132,34,Soft,34.938988348233394,3.195539234973532,2.392420385147518,2.5265096206504025,0.08453914820979348,0.06281384005662073,0.0974167714275933,0.43186444566389515,3.1370736986523347,28.164531833394932,Medium
2024-01-01 01:06:00,B0067,113.41590123864319,2.9551085830732093,3.8054551285438976,44,Hard,29.403149218618804,1.7048098682149426,0.676363830452834,2.3388017644839527,0.02534773504543978,0.08495011639209651,0.020607409781179316,0.23633087874819914,4.003706114152504,7.874410273784979,High
2024-01-01 01:07:00,B0068,410.98864133931784,2.4418964525255786,4.034483339552155,25,Hard,20.744424184103018,4.988361316323296,0.8764590729688909,2.15947905985361,0.09076771450703564,0.016504453811021634,0.0962426055009253,0.16416357349811486,1.6191822018491053,21.03880348210044,Low
2024-01-01 01:08:00,B0069,83.54778965589688,3.418488630563106,3.6588254137291836,11,Medium,32.59504804588687,1.3177573974838892,0.5411509347563559,0.7834677388814313,0.0690531482662698,0.07216309355492494,0.01819106261942653,0.44139585560626665,3.551821630650806,32.048455955287665,Medium
2024-01-01 01:09:00,B0070,494.0991214702328,3.148955966616327,4.32086025948599,33,Hard,15.984418290815231,1.3956523538713483,1.4846466960276152,2.3015407266592876,0.08936693207386145,0.0580624957346246,0.030793252415235353,0.24441115983518374,4.55987353272204,30.02519936692459,High
2024-01-01 01:10:00,B0071,397.51014618349586,3.1852324818239603,6.02700602275454,19,Medium,19.621617057489924,4.6533612778119915,0.47161934715389187,1.750762890886287,0.053675264539917854,0.04412447775819491,0.014192194787788744,0.4137641105795675,2.2357954755492497,23.209493805709993,Medium
2024-01-01 01:11:00,B0072,139.4220566903776,2.9344310041996398,5.077543438015749,47,Soft,32.94771434927429,0.12322202318161335,0.9548654643073107,2.735248840265398,0.05878300105874819,0.04062474840106278,0.07346018319750955,0.16853162538013003,4.0059688430239095,24.307159728745205,High
2024-01-01 01:12:00,B0073,52.48495270562108,2.1683727585454475,3.8195250966028502,31,Medium,20.123830288787097,3.4834449393659845,1.7728312334422311,2.799677335326357,0.09271344493258041,0.06587493694967736,0.08652688629146127,0.051768194639998016,3.761551855379459,15.204629900784495,Medium
2024-01-01 01:13:00,B0074,416.95764280467534,2.0714957389336552,6.511320312608163,35,Soft,19.413021192434968,3.6266319536793907,1.4442783592224362,0.6378914765044637,0.09099185890192046,0.09018958371798384,0.04906639736343824,0.272956636806325,0.7678678859232011,25.51471647908463,Low
2024-01-01 01:14:00,B0075,368.0858047314277,5.950889558944127,6.518327419806116,48,Medium,17.762505862804943,4.181892887051997,1.0275101543870446,2.551603900886197,0.050334478603210185,0.05465583334910038,0.09356698675381868,0.09510271548929791,3.1167873933083254,47.89646850743754,Medium
2024-01-01 01:15:00,B0076,378.0532256184443,3.7110925349434494,6.482313700184028,36,Hard,32.18223515293833,4.872196553192377,1.1085990443381006,0.5942434760566766,0.03469713684721136,0.08422508476692282,0.06312691645800397,0.38946917998620934,1.0858520714036106,43.270381300270564,Low
2024-01-01 01:16:00,B0077,397.0716560086756,3.5373065886387267,3.955184845526157,38,Hard,25.001165183821733,4.878009595783262,1.449066118295751,1.4179240642375566,0.04538533911078378,0.046194074365957086,0.06670064219018709,0.17423381123123466,4.85293627503766,11.53547910843547,High
2024-01-01 01:17:00,B0078,83.32009328034067,4.71858913077228,4.804957376723952,47,Medium,28.497864061083096,0.32638378783231947,0.11407534692918714,1.8557499390526977,0.04489878956767748,0.019215501651385893,0.0860877281530693,0.2496405409715654,4.151333762152953,6.3401354294414425,High
2024-01-01 01:18:00,B0079,211.30957784492267,2.8730155514602567,6.9399586245635,29,Hard,19.781327681500592,4.109196613764513,0.28842368428866366,0.8702519965678186,0.03581801874845146,0.01553551628127747,0.036712018454665506,0.08916510429119942,0.9937571056120404,47.00859407224838,Low
2024-01-01 01:19:00,B0080,102.14107678630837,5.799844735800901,6.088049905239961,36,Hard,30.160808420224328,3.2315496682869065,2.215019362631228,2.365784531422692,0.034172164389966994,0.014620093419130982,0.04188391491948633,0.17899666180126372,1.0478839894145529,28.703738744633643,Low
2024-01-01 01:20:00,B0081,438.3965416440171,5.145380057662209,3.1086696849022393,29,Hard,30.20011089924197,3.236710671865456,0.2869095738190978,0.5208867604303464,0.08749566428317475,0.0442135127761903,0.091535672727518,0.4016706094663574,3.175132347106785,29.202702041718847,Medium
2024-01-01 01:21:00,B0082,330.48415707240105,2.357644009249038,3.260818365041968,28,Soft,21.251960498166003,0.641749633073474,1.7963286309052124,0.921497621085092,0.016287572861619554,0.04035139757522579,0.09108671464348875,0.11821456035604376,2.052001283779325,40.13230980679351,Medium
2024-01-01 01:22:00,B0083,198.90411118369212,3.6703231031397134,4.855725507249331,29,Hard,23.213652660205657,3.250935832228267,2.308091593861726,1.9519920746336892,0.07098500638896348,0.07461433212603126,0.09788344985807838,0.3412218025071308,0.6570763658289918,19.161003824209693,Low
2024-01-01 01:23:00,B0084,78.60125762871064,5.516473230248659,6.636880823446241,44,Soft,19.19380554860402,4.912412903006239,0.7496406503241546,2.285968905093231,0.025553804631080708,0.07685393514263793,0.0911654484797504,0.46284163376202553,2.937386785248739,26.685840597620096,Medium
2024-01-01 01:24:00,B0085,189.94204477204798,5.778928089165641,5.154807191810857,11,Medium,34.53122046645809,4.559092847697235,0.9891794489428342,2.7916077567347903,0.041005530405465694,0.014576857195036586,0.02146348324300248,0.3559265418909741,2.245302948586311,48.589831091603195,Medium
2024-01-01 01:25:00,B0086,196.33249491203617,3.869606044999479,4.991250032137161,39,Hard,27.912051541168232,2.1956533040242525,1.4654113740273191,2.2637416298365594,0.015538873072135318,0.029901093660011348,0.08413518575232887,0.4149597601815021,0.954844215672842,35.246690911958325,Low
2024-01-01 01:26:00,B0087,378.32278025212884,4.453645556842831,3.4218947998265223,43,Hard,33.69087761431031,0.1997398664304717,2.2161015271326034,2.179448175637165,0.03429762731699159,0.034683566514300976,0.046885463029863475,0.09903723318676211,4.108641765151922,11.918526439810368,High
2024-01-01 01:27:00,B0088,336.9008621098459,2.668135784368301,5.627120418897176,31,Hard,21.067710872582666,1.8114674500010242,2.3605734094250086,1.4858528658766608,0.07915789640055179,0.05928507857285285,0.09917212203513441,0.1628293217009245,4.617845443754627,10.9952036592959,High
2024-01-01 01:28:00,B0089,449.24573415934697,5.964674504547906,6.2884126424009015,12,Medium,30.637818259937795,4.131951558002776,1.8749517954670434,0.5032110638170035,0.08965137920925328,0.023006370151625523,0.052505286789592105,0.452542483508266,3.904672703063585,14.191914124985242,Medium
2024-01-01 01:29:00,B0090,262.4967163228772,2.9266868055337736,4.521680030030249,15,Soft,30.31717287769484,3.5074955073258303,0.3078874260512657,0.8003981468390549,0.029937443671213038,0.022054709746000035,0.059845247425199866,0.37179752612814015,4.200900395073248,39.502025348932285,High
2024-01-01 01:30:00,B0091,103.81741067223577,5.770927096540502,6.10244740370131,24,Soft,28.833113037330833,2.296718277969782,1.705969973283642,1.836386361890098,0.05171930553330297,0.09494100002871622,0.057679742373111874,0.33779922186979,1.4742075526975282,18.291965172827723,Low
2024-01-01 01:31:00,B0092,370.9601542503477,4.598586595969474,6.857906615603246,36,Hard,34.31277950533601,0.27550767579415547,1.084728932494389,2.1878247146110494,0.05232916431434858,0.08237826165680029,0.03895633268724501,0.348695031254765,1.6860782791337046,5.962498100378591,Low
2024-01-01 01:32:00,B0093,392.35327187760385,4.430947179515437,3.8150658365107564,19,Medium,22.87110672212631,2.1344736391165133,1.229682398778548,1.5436207097411563,0.08862177751837608,0.026258941188205327,0.016751988000362636,0.23639024943708953,1.4383739313463448,47.48784635775478,Low
2024-01-01 01:33:00,B0094,302.5747389062733,4.050754044066034,5.093318524778965,18,Medium,17.614346471795145,2.3451246985894176,0.2179561368284249,2.3266975288209757,0.0786519147588225,0.04659110271149419,0.09060861073617267,0.07005048422794395,3.942785441145038,12.63710373777098,Medium
2024-01-01 01:34:00,B0095,396.93523097955244,2.9226792468710348,4.148551832338303,42,Medium,28.434177184881214,4.64277766447068,0.5585491344312596,1.804655738330447,0.056176949653124496,0.042005979933180906,0.08224082312736582,0.4029986939318281,4.7656268552052365,5.430118376663086,High
2024-01-01 01:35:00,B0096,272.20801836397584,2.706112128022033,6.171417676135357,41,Medium,29.586196009544125,3.205430517910797,1.9972326580807547,0.6854404889857806,0.07036724804245961,0.08119036666588667,0.02255741025037024,0.35542095629690923,3.725767430302562,15.670922107249535,Medium
2024-01-01 01:36:00,B0097,285.2297732218973,2.8819448362807014,5.3103734635246305,15,Medium,26.501211469176294,1.5582645832732445,1.1895011993148634,0.9800406274198721,0.08626195485184301,0.05591916248303099,0.07990914442150657,0.26276200885072615,4.466600441958002,15.576295420316017,High
2024-01-01 01:37:00,B0098,242.39345826134732,2.745753048577018,5.538329670201215,45,Soft,19.136357862667925,2.626591322253607,0.8239893799147572,2.5999955581098573,0.010858505862299046,0.021506476329412036,0.06632619994455491,0.45489182691571584,3.3741459269742764,23.990236288057538,Medium
2024-01-01 01:38:00,B0099,61.43860703484283,5.118337894267013,6.191656638463576,11,Soft,25.089118833387108,0.33027653911080035,1.0216457775158996,2.312281866561099,0.04626010279450438,0.07650928568406196,0.046822940912586014,0.2012718492432945,2.244469552514596,46.41754241750166,Medium
